hryear4,pesex,peernlab,peerncov,peage,ptdtrace,pehspnon,peeduca,prcitshp,gestfips,pworwgt,peio1ocd
2012,2,1,-1,62,1,2,43,1,25,101954100,3255
2012,1,1,-1,28,1,2,43,1,26,130407369,3255
2012,2,2,2,47,1,2,41,1,26,117586648,3255
2012,2,2,2,57,1,2,42,1,26,124526842,3255
2012,2,1,-1,34,2,2,43,1,26,109979013,3255
2012,2,2,2,45,1,2,43,1,26,114148218,3255
2012,2,2,2,47,1,2,43,1,27,64122869,3255
2012,1,1,-1,51,1,2,43,1,27,58755100,3255
2012,2,1,-1,39,1,2,41,1,27,63302145,3255
2012,2,2,2,24,1,2,43,1,27,72618009,3255
2012,2,1,-1,48,1,2,44,1,27,64122869,3255
2012,2,1,-1,60,1,2,43,1,27,53581974,3255
2012,2,2,2,63,1,2,42,1,27,56696609,3255
2012,2,1,-1,33,1,2,43,1,27,60981306,3255
2012,2,2,2,26,5,2,43,1,27,70664422,3255
2012,1,2,2,57,1,2,39,1,27,55248188,3255
2012,2,2,2,34,1,2,42,1,27,60981306,3255
2012,2,2,2,80,1,2,43,1,27,53171501,3255
2012,1,2,2,37,1,2,44,1,27,65579529,3255
2012,2,2,2,32,1,2,44,1,27,64894724,3255
2012,1,2,2,45,1,2,42,1,27,57636851,3255
2012,2,2,2,32,1,2,43,1,27,62844878,3255
2012,2,2,2,39,1,2,41,1,28,105272246,3255
2012,2,2,2,46,2,2,41,1,28,78439666,3255
2012,2,2,2,26,1,2,42,1,28,110027553,3255
2012,2,2,2,55,1,2,42,1,28,104958543,3255
2012,2,2,2,25,1,2,44,1,29,117573241,3255
2012,2,2,2,54,1,2,42,1,29,105262484,3255
2012,2,2,2,50,1,2,41,1,29,109984365,3255
2012,1,2,2,49,2,2,41,1,29,155117282,3255
2012,2,2,2,61,2,2,43,1,29,144536931,3255
2012,2,2,2,50,1,2,41,1,29,109984365,3255
2012,1,2,2,36,1,2,42,1,29,102030197,3255
2012,2,2,2,42,4,2,43,4,29,105322494,3255
2012,2,2,2,32,1,2,41,1,29,103537255,3255
2012,2,2,2,50,1,2,41,1,29,110479841,3255
2012,2,2,2,50,1,2,43,1,29,106387259,3255
2012,2,2,2,25,3,2,42,1,30,47203904,3255
2012,2,2,2,53,1,2,42,1,30,29813551,3255
2012,2,1,-1,42,1,2,43,1,30,37271740,3255
2012,2,2,2,58,1,2,44,1,30,31676822,3255
2012,2,1,-1,44,1,2,43,1,30,37240114,3255
2012,2,2,2,58,1,2,43,1,31,38361524,3255
2012,2,2,2,60,1,2,41,1,31,30380886,3255
2012,1,2,2,33,2,2,42,4,31,38945260,3255
2012,2,2,2,60,1,2,43,1,31,29062515,3255
2012,2,2,2,30,1,2,43,1,31,38132174,3255
2012,2,2,2,60,1,2,43,1,31,29062515,3255
2012,2,2,2,32,1,2,43,1,31,38132174,3255
2012,2,2,2,36,1,2,42,1,31,37196374,3255
2012,2,2,2,57,1,2,44,1,31,36696835,3255
2012,2,2,2,53,1,2,42,1,31,31848599,3255
2012,2,2,2,27,1,2,43,1,31,35849062,3255
2012,2,2,2,37,1,2,43,1,31,34299693,3255
2012,2,2,2,57,1,2,43,1,31,33839056,3255
2012,2,1,-1,57,1,2,43,1,33,18293021,3255
2012,2,2,2,28,1,2,42,1,33,19739071,3255
2012,2,2,2,56,1,2,43,1,33,18307907,3255
2012,2,2,2,43,1,2,43,1,33,17728413,3255
2012,2,2,2,58,1,2,45,1,33,18307907,3255
2012,2,2,2,48,1,2,43,1,33,16759473,3255
2012,2,2,2,58,1,2,44,1,33,18260012,3255
2012,1,2,2,53,1,2,42,1,33,18065949,3255
2012,2,2,2,50,1,2,41,1,33,17185935,3255
2012,2,2,2,34,1,2,43,1,33,19376859,3255
2012,2,2,2,32,1,2,44,1,33,19376859,3255
2012,2,2,2,55,1,2,41,1,34,118647052,3255
2012,2,2,2,48,1,2,43,4,34,108897088,3255
2012,2,1,-1,27,1,2,43,1,34,123174393,3255
2012,2,2,2,40,1,2,42,3,34,110537674,3255
2012,2,2,2,35,1,2,43,1,34,117850890,3255
2012,2,2,2,60,1,2,46,1,35,62336102,3255
2012,2,2,2,51,1,2,43,1,35,72877840,3255
2012,2,2,2,54,1,2,42,1,35,72877840,3255
2012,2,2,2,57,1,2,42,1,35,77432519,3255
2012,2,2,2,63,1,2,43,1,35,64888292,3255
2012,2,1,-1,42,2,2,42,5,36,147864916,3255
2012,1,1,-1,58,2,2,43,4,36,174263753,3255
2012,2,2,2,26,2,2,42,4,36,140343834,3255
2012,2,1,-1,49,2,2,41,4,36,135035774,3255
2012,2,1,-1,35,2,2,43,4,36,154000628,3255
2012,2,2,2,50,1,2,45,4,36,125346876,3255
2012,2,2,2,32,4,2,40,1,36,150442118,3255
2012,2,2,2,61,1,2,44,1,36,105474141,3255
2012,2,1,-1,52,1,2,43,5,36,125346876,3255
2012,2,1,-1,29,2,2,44,4,36,140343834,3255
2012,2,2,2,69,1,2,33,1,36,117594958,3255
2012,2,1,-1,54,2,2,43,4,36,147027119,3255
2012,2,2,2,48,1,2,42,1,36,123428881,3255
2012,2,2,2,55,2,2,42,4,36,163410569,3255
2012,2,2,2,47,1,2,43,1,36,116905021,3255
2012,2,1,-1,28,1,2,43,1,36,119881571,3255
2012,2,2,2,40,1,2,42,1,36,113586297,3255
2012,2,2,2,41,1,2,41,1,37,132696764,3255
2012,2,2,2,57,1,2,42,1,37,138925050,3255
2012,2,2,2,28,1,2,43,1,37,149457671,3255
2012,2,2,2,76,1,2,42,1,37,109300071,3255
2012,2,2,2,53,1,2,43,1,38,14665457,3255
2012,2,2,2,59,1,2,41,1,38,15582011,3255
2012,2,2,2,52,1,2,42,1,38,14666383,3255
2012,2,2,2,37,1,2,41,1,38,14645686,3255
2012,2,2,2,66,1,2,44,1,38,13467619,3255
2012,2,2,2,28,1,2,43,1,38,15307254,3255
2012,2,2,2,48,1,2,43,1,39,119814566,3255
2012,2,2,2,43,1,2,43,1,39,104853110,3255
2012,2,2,2,31,1,2,43,1,39,119319292,3255
2012,2,2,2,60,1,2,41,1,39,103384370,3255
2012,2,2,2,27,1,2,43,1,39,121648645,3255
2012,1,1,-1,26,1,2,42,1,39,125774001,3255
2012,2,2,2,40,1,2,43,1,39,105419589,3255
2012,2,2,2,39,1,1,42,5,40,118148613,3255
2012,2,2,2,26,1,2,43,1,40,115759610,3255
2012,2,2,2,30,1,2,43,1,40,112537018,3255
2012,1,2,2,25,1,2,43,1,40,136436039,3255
2012,2,2,1,36,1,2,43,1,41,61183368,3255
2012,2,1,-1,42,1,2,43,1,41,58036029,3255
2012,2,2,2,38,1,2,43,1,41,61875716,3255
2012,1,2,2,48,1,2,43,1,41,73841444,3255
2012,2,2,2,37,1,2,43,1,41,61875716,3255
2012,2,1,-1,46,1,2,42,1,41,68638145,3255
2012,2,2,2,48,1,2,43,1,41,68638145,3255
2012,2,1,-1,58,1,2,43,1,41,74783575,3255
2012,2,1,-1,46,1,2,44,1,42,127468477,3255
2012,2,2,2,25,1,2,43,1,42,122731623,3255
2012,2,2,2,66,1,2,43,1,42,109135577,3255
2012,1,2,2,22,1,2,43,1,42,128271585,3255
2012,2,2,2,28,1,2,43,1,42,121678841,3255
2012,2,2,2,36,1,2,44,1,42,114727433,3255
2012,2,1,-1,38,1,2,43,1,42,116419974,3255
2012,1,2,2,44,2,2,41,4,42,129484649,3255
2012,2,2,2,35,2,2,41,4,42,167389246,3255
2012,1,2,2,38,2,2,42,4,42,128761228,3255
2012,2,1,-1,37,1,2,42,1,42,116061884,3255
2012,2,2,2,47,1,2,44,1,44,18931885,3255
2012,2,2,2,54,1,2,42,1,44,19413625,3255
2012,2,2,2,58,1,2,43,1,44,20626927,3255
2012,2,1,-1,40,1,2,42,1,44,18943263,3255
2012,2,2,2,61,1,2,41,1,44,15720013,3255
2012,2,2,2,47,1,2,43,1,44,18218291,3255
2012,2,2,2,65,1,2,43,1,45,87059870,3255
2012,1,2,2,41,1,2,43,4,45,99051626,3255
2012,2,2,2,37,1,2,43,1,45,93376533,3255
2012,2,2,2,50,1,2,43,1,45,96796735,3255
2012,2,2,2,46,1,2,43,1,45,94394768,3255
2012,2,2,2,24,1,2,43,1,46,9968255,3255
2012,2,2,2,58,1,2,43,1,46,12623636,3255
2012,2,2,2,38,1,2,42,1,46,8689783,3255
2012,2,2,2,37,1,2,41,1,46,11891865,3255
2012,2,2,2,31,1,2,43,1,46,12191044,3255
2012,2,2,2,33,1,2,43,1,46,12028990,3255
2012,2,2,2,56,1,2,43,1,46,17045655,3255
2012,2,2,2,42,1,2,41,1,46,8135471,3255
2012,2,2,2,33,1,2,43,1,46,8891933,3255
2012,2,2,2,23,1,2,43,1,47,149322278,3255
2012,2,2,2,62,1,2,44,1,47,116241111,3255
2012,2,2,2,52,1,1,43,1,47,114234574,3255
2012,2,2,2,62,1,2,44,1,48,124750989,3255
2012,2,2,2,63,1,2,43,1,48,133312039,3255
2012,2,2,2,44,1,2,42,1,48,130724852,3255
2012,2,2,2,54,1,2,40,5,48,155743812,3255
2012,2,2,2,38,2,2,43,1,48,159506632,3255
2012,2,2,2,38,1,2,43,1,48,146125097,3255
2012,2,2,2,35,1,2,39,1,48,150865612,3255
2012,2,2,2,54,1,2,43,1,48,141675406,3255
2012,1,2,2,53,1,2,39,1,49,81664656,3255
2012,2,2,2,46,1,2,41,1,49,62947721,3255
2012,2,2,2,40,1,2,42,1,49,65565264,3255
2012,2,2,2,63,1,2,40,1,50,11272659,3255
2012,2,2,2,48,1,2,42,1,50,12346468,3255
2012,2,2,2,54,1,2,41,1,50,12660636,3255
2012,2,1,-1,63,1,2,43,1,50,11272659,3255
2012,2,2,2,45,1,2,42,1,50,12346468,3255
2012,2,2,2,56,1,2,43,1,50,12936973,3255
2012,2,1,-1,24,1,2,43,1,50,16567104,3255
2012,2,2,2,43,1,2,43,1,50,13545597,3255
2012,2,2,2,61,1,2,43,1,51,111888547,3255
2012,2,2,2,40,1,2,42,1,51,91947023,3255
2012,2,1,-1,31,1,2,43,1,53,112907918,3255
2012,1,1,-1,55,1,2,43,3,53,107259296,3255
2012,2,1,-1,39,1,2,41,5,53,106362592,3255
2012,2,2,2,27,1,2,43,1,53,111167152,3255
2012,2,1,-1,28,1,2,43,1,53,114879149,3255
2012,2,2,2,56,1,2,43,1,54,46596712,3255
2012,1,2,2,22,1,2,43,1,54,57559997,3255
2012,2,2,2,60,1,2,41,1,54,37011843,3255
2012,2,2,2,23,1,2,43,1,54,60844107,3255
2012,1,2,2,23,1,2,43,1,54,57559997,3255
2012,2,1,-1,26,1,2,43,1,55,94409036,3255
2012,2,1,-1,36,1,2,42,1,55,93270415,3255
2012,2,2,2,48,1,2,40,1,55,80229043,3255
2012,2,2,2,53,1,2,42,1,55,79409154,3255
2012,1,2,2,43,1,2,42,1,56,10581786,3255
2012,2,2,2,53,1,2,42,1,56,12622753,3255
2012,2,2,2,57,1,2,41,1,56,13411643,3255
2012,2,2,2,30,1,2,42,1,56,10879035,3255
2012,2,2,2,43,1,2,42,1,56,9953524,3255
2012,2,2,2,56,1,2,43,1,56,12856364,3255
2013,2,2,2,50,1,2,43,1,01,124817766,3255
2013,2,1,-1,32,2,2,42,1,02,28206529,3255
2013,2,2,2,49,1,2,43,1,02,15207485,3255
2013,2,1,-1,60,1,2,42,1,02,13694037,3255
2013,2,2,2,27,1,2,43,1,04,168985693,3255
2013,2,2,2,38,1,2,41,1,05,106599037,3255
2013,2,1,-1,49,1,2,44,4,06,137407910,3255
2013,2,2,2,33,3,1,42,1,06,164757144,3255
2013,2,2,2,33,1,1,43,1,06,98738644,3255
2013,1,1,-1,30,1,1,44,3,06,118281358,3255
2013,2,2,2,56,4,2,43,4,06,150538231,3255
2013,2,2,2,33,1,2,42,1,06,107130512,3255
2013,2,2,2,65,1,2,43,1,06,101658771,3255
2013,2,2,2,60,4,2,43,1,06,163170637,3255
2013,2,2,2,29,1,2,43,1,06,121524082,3255
2013,2,1,-1,52,1,2,43,1,06,123797233,3255
2013,2,1,-1,25,1,1,43,4,06,99872595,3255
2013,2,1,-1,46,1,1,42,1,06,118270312,3255
2013,2,1,-1,42,1,2,43,1,06,113037661,3255
2013,2,2,2,58,4,2,43,5,06,146416986,3255
2013,2,2,2,40,4,2,43,4,06,144993000,3255
2013,2,2,2,32,1,2,42,1,06,102736932,3255
2013,2,2,2,46,4,2,43,4,06,114672630,3255
2013,2,2,2,37,1,2,43,1,06,121928345,3255
2013,2,2,2,64,1,2,43,1,08,61215564,3255
2013,2,2,2,27,1,2,43,1,08,68989689,3255
2013,2,2,2,59,1,2,43,1,08,66694602,3255
2013,2,2,2,35,1,2,44,1,08,71848449,3255
2013,2,2,2,42,4,2,43,4,09,59681403,3255
2013,1,2,2,43,4,2,43,4,09,60487284,3255
2013,2,2,2,44,1,2,43,1,09,46528083,3255
2013,2,1,-1,50,1,2,43,1,09,41648455,3255
2013,2,2,2,41,1,1,43,5,09,53440334,3255
2013,2,1,-1,23,1,2,43,1,09,52451796,3255
2013,1,2,2,30,1,2,41,1,09,45612991,3255
2013,1,2,2,51,1,2,44,1,10,12523760,3255
2013,2,2,2,39,1,2,43,1,10,20028940,3255
2013,1,2,2,45,2,2,41,1,10,20156285,3255
2013,2,2,2,26,1,2,43,1,10,19429351,3255
2013,2,2,2,54,1,2,44,4,11,10923911,3255
2013,2,2,2,28,1,2,43,1,11,12650348,3255
2013,2,2,2,49,1,2,43,1,11,10835769,3255
2013,2,2,2,80,2,2,42,1,11,10879573,3255
2013,2,2,2,26,1,2,42,1,12,151842895,3255
2013,2,2,2,36,1,2,43,1,12,165605419,3255
2013,1,2,2,46,1,2,43,1,12,133499106,3255
2013,2,2,2,63,1,2,41,5,12,122949978,3255
2013,2,1,-1,56,2,2,41,4,12,149367629,3255
2013,2,2,2,45,1,2,42,1,12,139813739,3255
2013,2,2,2,25,1,2,42,1,12,156149044,3255
2013,2,2,2,71,1,2,43,1,12,120493107,3255
2013,2,2,2,41,1,2,43,1,12,146346420,3255
2013,2,2,2,22,1,2,43,1,12,164978487,3255
2013,2,2,2,59,1,2,42,1,12,133954494,3255
2013,2,2,2,56,1,1,46,4,12,123265196,3255
2013,2,2,2,40,1,1,44,2,12,167733323,3255
2013,2,2,2,42,1,1,43,1,12,164601993,3255
2013,1,2,2,52,1,2,44,1,12,136297996,3255
2013,2,2,2,44,1,1,43,1,12,164601993,3255
2013,1,2,2,49,1,2,42,1,13,103223380,3255
2013,2,2,2,29,1,2,43,1,13,144196500,3255
2013,2,2,2,41,2,2,43,4,13,150961037,3255
2013,2,2,2,22,1,2,39,1,13,153169558,3255
2013,2,2,2,61,1,2,43,1,13,109012013,3255
2013,1,2,2,38,1,2,43,1,13,126299510,3255
2013,2,2,2,50,2,2,43,1,13,115966070,3255
2013,2,1,-1,36,4,2,43,1,15,18079905,3255
2013,2,2,2,41,4,2,42,1,15,22348980,3255
2013,2,1,-1,47,4,2,43,4,15,19871349,3255
2013,2,2,2,42,4,2,43,1,15,22348980,3255
2013,2,2,2,28,2,2,43,1,15,43771631,3255
2013,1,2,2,64,1,2,43,1,15,24689566,3255
2013,2,1,-1,35,4,2,41,1,15,18119590,3255
2013,2,2,2,36,4,2,43,4,15,18119590,3255
2013,2,2,2,63,4,2,43,1,15,26103796,3255
2013,2,2,2,55,3,2,43,1,16,37697847,3255
2013,1,2,2,54,1,1,43,4,17,125396282,3255
2013,2,1,-1,57,1,2,42,1,17,129302910,3255
2013,2,2,2,46,1,2,44,1,17,132439216,3255
2013,2,1,-1,30,2,2,44,1,17,119975295,3255
2013,2,1,-1,45,1,2,43,1,17,132439216,3255
2013,2,2,2,32,1,2,43,1,17,115376381,3255
2013,2,2,2,34,1,2,43,1,17,106580926,3255
2013,2,2,2,39,1,2,44,1,17,121237750,3255
2013,2,2,2,36,1,2,42,1,17,125936464,3255
2013,2,2,2,46,2,2,43,1,18,143760091,3255
2013,2,2,2,55,1,2,41,1,18,107196094,3255
2013,2,2,2,29,1,2,43,1,18,124292011,3255
2013,2,2,2,24,1,2,43,1,18,134978214,3255
2013,2,2,2,28,1,2,43,1,18,124292011,3255
2013,2,2,2,50,1,2,43,1,18,104029331,3255
2013,2,2,2,33,1,2,42,1,18,109589668,3255
2013,2,2,2,42,1,2,43,1,18,115781792,3255
2013,2,2,2,35,4,2,42,4,19,40266484,3255
2013,2,2,2,27,1,2,43,1,19,40539977,3255
2013,2,2,2,39,1,2,43,1,19,41791039,3255
2013,2,2,2,42,4,2,43,4,19,49774313,3255
2013,2,2,2,55,1,2,42,1,19,57984731,3255
2013,2,2,2,24,1,2,42,1,19,41945361,3255
2013,2,2,2,29,1,2,42,1,19,40006590,3255
2013,2,1,-1,52,1,2,43,1,19,59086513,3255
2013,2,2,2,30,1,2,44,1,19,36235955,3255
2013,2,2,2,63,1,2,42,1,19,54774134,3255
2013,2,2,2,54,1,2,43,1,19,61621326,3255
2013,2,2,2,44,4,2,43,5,19,49869715,3255
2013,2,2,2,30,1,2,44,1,19,36789449,3255
2013,2,2,2,64,1,2,43,1,19,54879120,3255
2013,2,2,2,55,3,2,42,1,20,51872895,3255
2013,2,2,2,49,1,2,43,1,20,58780555,3255
2013,2,2,2,31,1,2,43,1,20,54969598,3255
2013,2,2,2,45,1,2,43,1,20,56950225,3255
2013,2,2,2,49,1,2,40,1,20,56552687,3255
2013,1,2,2,40,1,2,43,1,20,52794219,3255
2013,2,2,2,42,1,2,42,1,20,56050485,3255
2013,2,2,2,44,2,2,44,1,21,93740828,3255
2013,2,2,2,32,1,2,42,1,21,86898325,3255
2013,2,2,2,53,1,2,42,1,21,83957181,3255
2013,2,2,2,36,1,2,42,1,21,94076095,3255
2013,2,2,2,55,1,2,42,1,21,77340602,3255
2013,2,2,2,41,2,2,43,1,21,116071248,3255
2013,2,2,2,58,1,2,43,1,23,21791249,3255
2013,2,2,2,30,1,2,42,1,23,23597052,3255
2013,2,2,1,51,1,2,43,1,23,21502150,3255
2013,2,2,1,43,1,2,42,1,23,24294518,3255
2013,2,1,-1,62,1,2,43,1,23,20098542,3255
2013,2,2,2,43,1,2,43,1,24,67744682,3255
2013,2,2,2,51,2,2,43,4,24,70207055,3255
2013,2,2,2,29,1,2,43,1,24,70731250,3255
2013,2,2,2,61,1,2,45,1,24,70177908,3255
2013,2,2,2,37,2,2,43,1,24,74339825,3255
2013,2,2,1,52,1,2,43,4,24,78567814,3255
2013,2,2,2,43,1,2,42,1,24,65783734,3255
2013,2,2,2,50,1,2,41,1,24,78567814,3255
2013,2,2,2,41,1,2,42,1,24,65783734,3255
2013,2,1,-1,38,1,1,43,4,24,57173457,3255
2013,2,2,2,36,2,2,43,1,24,74339825,3255
2013,2,2,2,43,1,2,42,1,24,65783734,3255
2013,2,2,2,52,1,2,43,1,24,78567814,3255
2013,2,2,2,32,2,2,43,4,24,71625036,3255
2013,2,2,2,63,1,2,41,1,24,69837576,3255
2013,2,2,2,65,1,2,42,1,25,104315198,3255
2013,2,2,2,62,1,2,43,1,25,110827763,3255
2013,2,1,-1,37,1,2,43,1,26,132982045,3255
2013,2,2,1,48,1,2,42,1,26,126011074,3255
2013,2,1,-1,40,4,2,43,4,26,153894962,3255
2013,1,1,-1,41,4,2,43,4,26,166047542,3255
2013,2,1,-1,28,1,2,41,1,26,129001079,3255
2013,2,1,-1,58,1,2,41,1,26,126652656,3255
2013,2,2,2,29,1,2,42,1,26,131482838,3255
2013,2,1,-1,46,1,2,43,1,26,128435311,3255
2013,2,1,-1,29,1,2,43,1,27,72927749,3255
2013,1,2,2,35,1,2,44,1,27,63976204,3255
2013,2,1,-1,64,1,2,42,1,27,66476662,3255
2013,2,2,2,27,5,2,43,1,27,90694282,3255
2013,2,2,2,80,1,2,41,1,27,60694507,3255
2013,2,2,2,33,1,2,44,1,27,66054283,3255
2013,1,2,2,45,1,2,42,1,27,66538274,3255
2013,2,2,2,63,1,2,43,1,28,77070067,3255
2013,2,2,2,30,2,2,43,1,28,112491689,3255
2013,1,2,2,32,1,2,43,1,28,118597779,3255
2013,2,2,2,57,1,2,41,1,28,84297275,3255
2013,1,2,2,36,2,2,41,1,29,129280777,3255
2013,2,2,2,51,1,2,41,1,29,115990122,3255
2013,2,2,2,59,1,2,43,1,29,112329629,3255
2013,1,2,2,37,1,2,42,1,29,104673021,3255
2013,2,2,2,43,4,2,43,4,29,134001508,3255
2013,2,2,2,28,1,2,43,1,29,116751430,3255
2013,2,2,2,47,1,2,43,1,29,118438777,3255
2013,2,2,2,26,3,2,43,1,30,48227859,3255
2013,2,2,2,43,1,2,43,1,30,35048926,3255
2013,2,1,-1,31,1,2,41,1,30,34133097,3255
2013,2,2,2,53,1,2,41,1,30,32650447,3255
2013,2,2,2,61,1,2,44,1,30,29262016,3255
2013,2,2,2,27,1,2,43,1,30,37811759,3255
2013,2,1,-1,45,1,2,43,1,30,32496015,3255
2013,2,2,2,35,1,1,43,1,31,28645371,3255
2013,2,2,2,59,1,2,43,1,31,35509518,3255
2013,1,2,2,49,1,2,43,1,31,32918434,3255
2013,2,2,2,60,1,2,43,1,31,32940309,3255
2013,2,2,2,32,1,2,43,1,31,32283452,3255
2013,2,2,2,41,1,2,43,1,31,33149653,3255
2013,2,2,2,58,1,2,44,1,31,35714554,3255
2013,2,2,2,38,1,2,43,1,31,32251398,3255
2013,2,2,2,58,1,2,43,1,31,31348901,3255
2013,2,1,-1,35,1,2,43,1,31,32251398,3255
2013,2,2,2,61,1,2,44,1,32,42532837,3255
2013,2,2,2,56,1,2,43,1,32,46114969,3255
2013,2,2,2,57,1,2,43,1,32,47092461,3255
2013,1,2,2,32,2,2,42,5,32,76456324,3255
2013,2,2,2,42,1,2,43,1,33,21959677,3255
2013,2,2,2,57,1,2,43,1,33,18391565,3255
2013,2,1,-1,44,1,2,43,1,33,21959677,3255
2013,2,2,2,47,4,2,43,1,33,17935509,3255
2013,2,2,2,59,1,2,45,1,33,18391565,3255
2013,2,2,2,59,1,2,44,1,33,18606244,3255
2013,2,2,2,63,1,2,43,1,33,16880676,3255
2013,2,2,1,27,1,2,43,1,33,23611238,3255
2013,2,2,2,59,1,2,43,1,34,121051677,3255
2013,2,1,-1,44,4,2,43,5,34,160025667,3255
2013,2,2,2,62,2,2,43,5,34,182601381,3255
2013,2,2,2,43,4,2,43,1,34,160025667,3255
2013,2,2,2,41,1,2,43,3,34,124757244,3255
2013,2,2,2,47,1,2,43,1,34,124993627,3255
2013,2,2,2,58,1,2,43,1,35,131908681,3255
2013,2,1,-1,43,2,2,42,5,36,134644699,3255
2013,2,2,1,52,1,2,43,4,36,146857074,3255
2013,1,2,1,30,1,2,43,4,36,126101387,3255
2013,2,1,-1,51,1,2,40,4,36,114705144,3255
2013,2,1,-1,64,1,1,43,2,36,123894701,3255
2013,2,2,2,28,1,1,43,1,36,103898212,3255
2013,2,1,-1,44,4,2,41,4,36,144100006,3255
2013,1,2,2,32,1,2,43,1,36,126101387,3255
2013,2,2,2,50,4,2,43,4,36,123049834,3255
2013,2,2,2,55,1,2,42,1,36,117308678,3255
2013,2,2,2,55,2,2,43,4,36,146195438,3255
2013,2,2,2,56,2,2,42,4,36,146195438,3255
2013,2,2,2,45,1,2,45,1,36,120154058,3255
2013,2,2,1,28,1,2,43,1,37,193569261,3255
2013,2,2,2,58,1,2,42,1,37,123006327,3255
2013,2,2,2,46,1,2,42,4,37,128210625,3255
2013,2,2,2,60,1,2,41,1,38,16837088,3255
2013,2,2,2,53,1,2,42,1,38,18851185,3255
2013,2,2,2,46,1,2,42,1,38,18697901,3255
2013,2,2,2,30,1,2,43,1,38,12403941,3255
2013,2,2,2,29,1,2,41,1,39,101053013,3255
2013,2,2,2,49,1,2,43,1,39,122025170,3255
2013,2,2,2,29,1,2,43,1,39,106335583,3255
2013,2,2,2,42,2,2,43,5,39,146359793,3255
2013,1,2,2,27,1,2,42,1,39,151180127,3255
2013,2,2,2,50,1,2,41,1,39,118959718,3255
2013,2,2,2,46,1,2,43,1,39,115403202,3255
2013,2,2,2,44,1,2,43,1,40,89087532,3255
2013,1,1,-1,26,1,2,43,1,40,101956234,3255
2013,2,2,2,30,1,2,44,1,41,64460078,3255
2013,2,1,-1,43,1,2,43,1,41,65520970,3255
2013,2,2,2,40,1,2,43,1,41,65520970,3255
2013,2,2,2,61,1,2,41,1,41,72046127,3255
2013,2,2,2,53,1,2,42,1,41,80159065,3255
2013,2,1,-1,53,1,2,42,4,41,80159065,3255
2013,2,1,-1,59,1,2,43,1,41,77629352,3255
2013,1,2,2,68,1,2,41,1,42,110201850,3255
2013,2,2,2,67,1,2,43,1,42,110999452,3255
2013,2,2,2,29,1,2,43,1,42,131388859,3255
2013,2,1,-1,39,1,2,43,1,42,135443513,3255
2013,2,2,2,44,1,2,42,1,42,117734952,3255
2013,1,1,-1,54,1,2,42,1,42,119900420,3255
2013,2,2,2,40,1,2,43,1,42,117734952,3255
2013,2,2,2,27,1,2,43,1,42,126589656,3255
2013,2,2,2,85,1,2,43,1,44,14840714,3255
2013,2,2,2,53,1,2,43,1,44,17928161,3255
2013,2,1,-1,50,1,2,42,1,44,17853025,3255
2013,2,2,2,60,1,2,41,1,44,15946580,3255
2013,2,1,-1,40,1,2,43,1,44,21555761,3255
2013,2,2,2,59,1,2,43,1,44,17289607,3255
2013,2,2,2,38,2,2,41,1,45,97848315,3255
2013,2,2,2,51,1,2,43,1,45,100876759,3255
2013,2,2,2,25,1,2,43,1,46,12623216,3255
2013,2,2,2,42,1,2,41,1,46,11740246,3255
2013,2,2,2,39,1,2,42,1,46,13013238,3255
2013,2,2,2,59,1,2,43,1,46,20872350,3255
2013,2,2,2,32,1,2,43,1,46,15993866,3255
2013,2,2,2,57,1,2,43,1,46,20694338,3255
2013,2,2,2,43,2,2,43,1,47,201961841,3255
2013,1,2,2,59,1,2,42,1,47,128174609,3255
2013,2,2,2,32,1,2,43,1,47,129713312,3255
2013,1,2,2,51,1,2,43,1,47,124359755,3255
2013,2,2,2,38,2,2,41,4,48,162970847,3255
2013,2,2,2,66,2,2,42,1,48,119697938,3255
2013,2,2,2,64,1,2,43,1,48,142436078,3255
2013,1,2,2,66,2,2,43,4,48,163701715,3255
2013,2,2,2,43,1,2,43,1,48,156826602,3255
2013,2,1,-1,56,1,2,41,1,48,162713143,3255
2013,2,2,2,45,1,2,42,1,48,155946307,3255
2013,2,2,2,32,1,2,42,1,48,152728721,3255
2013,2,2,2,45,2,2,41,1,48,139623710,3255
2013,2,2,2,55,1,2,40,5,48,162713143,3255
2013,2,2,2,40,2,2,43,1,48,182966482,3255
2013,2,2,2,27,1,2,43,1,48,163809353,3255
2013,2,2,2,55,1,2,41,1,48,154930550,3255
2013,2,2,2,33,1,1,45,1,48,129007137,3255
2013,2,2,2,73,2,2,41,1,48,141295721,3255
2013,2,2,2,30,1,2,44,1,49,67596472,3255
2013,2,1,-1,33,4,2,43,4,50,14884400,3255
2013,2,2,1,55,1,2,41,1,50,12096739,3255
2013,2,1,-1,43,1,2,43,1,50,15802608,3255
2013,2,1,-1,72,1,2,45,1,50,10677976,3255
2013,2,2,2,30,1,2,41,1,50,14911666,3255
2013,2,1,-1,44,1,2,43,1,50,15311763,3255
2013,2,2,2,62,1,2,43,1,51,121521365,3255
2013,2,2,2,40,1,2,43,1,51,100805987,3255
2013,2,2,2,49,1,2,43,1,51,129198009,3255
2013,2,2,2,51,1,2,43,1,51,130248941,3255
2013,2,2,2,49,1,2,41,1,51,126477715,3255
2013,2,1,-1,51,5,2,41,4,53,112263413,3255
2013,2,1,-1,32,1,2,43,1,53,111953832,3255
2013,2,2,2,35,1,2,43,1,53,127417905,3255
2013,2,1,-1,40,1,2,41,5,53,113086491,3255
